sku|code|name|type|price|sale_price|availability|link|image1|image2|cost|release_date|category|author_speaker_editor|brand|custom_design|target_audience|skill_level|technique|rating|stock_status|short_description|description
Z7884|Z7884|Ford Trucks 1946-1959 Standard Statistics Download|Download|3.99||Y|http://OldCarsBookStore.com/ford-trucks-1946-1959-standard-statistics|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/120x120/9df78eab33525d08d6e5fb8d27136e95/Z/7/Z7884.jpg|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/200x200/9df78eab33525d08d6e5fb8d27136e95/Z/7/Z7884.jpg|0.00|2009-08-14 00:00:00|631~2423~2431~2445~2595~2599~4469~4481~4509~4563~4613~4615~4617~4635~4667~4669~4709|Old Cars Price Guide Magazine|Old Cars Price Guide Magazine||||||1|The most comprehensive reference available to Ford Truck owners, collectors and enthusiasts|The most comprehensive reference available to Ford Truck owners, collectors and enthusiasts
Z7885|Z7885|Ford Trucks 1960-1969 Standard Statistics Download|Download|4.99||Y|http://OldCarsBookStore.com/ford-trucks-1960-1969-standard-statistics|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/120x120/9df78eab33525d08d6e5fb8d27136e95/Z/7/Z7885.jpg|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/200x200/9df78eab33525d08d6e5fb8d27136e95/Z/7/Z7885.jpg|0.00|2009-08-14 00:00:00|631~2423~2431~2445~2455~2595~2599~4469~4481~4509~4563~4613~4615~4617~4635~4667~4669~4709|Old Cars Price Guide Magazine|Old Cars Price Guide Magazine||||||1|The most comprehensive reference available to Ford Truck owners, collectors and enthusiasts|The most comprehensive reference available to Ford Truck owners, collectors and enthusiasts
Z7886|Z7886|AMC Muscle Cars 1965-1972 Standard Statistics Download|Download|3.99||Y|http://OldCarsBookStore.com/amc-muscle-cars-1965-1972-standard-statistics|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/120x120/9df78eab33525d08d6e5fb8d27136e95/Z/7/Z7886.jpg|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/200x200/9df78eab33525d08d6e5fb8d27136e95/Z/7/Z7886.jpg|0.00|2009-08-14 00:00:00|631~2493~2595~2601~4509~4613~4615~4617~4635~4667|Old Cars Price Guide Magazine|Old Cars Price Guide Magazine||||||1|Get under the hood of some of the greatest supercars built during the golden era of American Muscle|Get under the hood of some of the greatest supercars built during the golden era of American Muscle Cars
Z7887|Z7887|Buick Muscle Cars 1965-1972 Standard Statistics Download|Download|2.99||Y|http://OldCarsBookStore.com/buick-muscle-cars-1965-1972-standard-statistics|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/120x120/9df78eab33525d08d6e5fb8d27136e95/Z/7/Z7887.jpg|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/200x200/9df78eab33525d08d6e5fb8d27136e95/Z/7/Z7887.jpg|0.00|2009-08-14 00:00:00|631~2423~2441~2445~2595~2599~4509~4613~4615~4617~4635~4667|Old Cars Price Guide Magazine|Old Cars Price Guide Magazine||||||1|Get under the hood of some of the greatest supercars built during the golden era of American Muscle|Get under the hood of some of the greatest supercars built during the golden era of American Muscle Cars
Z7888|Z7888|Chevrolet Muscle 1961-1972 Standard Statistics Download|Download|4.99||Y|http://OldCarsBookStore.com/chevrolet-muscle-1961-1972-standard-statistics|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/120x120/9df78eab33525d08d6e5fb8d27136e95/Z/7/Z7888.jpg|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/200x200/9df78eab33525d08d6e5fb8d27136e95/Z/7/Z7888.jpg|0.00|2009-08-14 00:00:00|631~2423~2425~2445~2595~2599~4509~4613~4615~4617~4635~4667|Old Cars Price Guide Magazine|Old Cars Price Guide Magazine||||||1|Get under the hood of some of the greatest supercars built during the golden era of American Muscle|Get under the hood of some of the greatest supercars built during the golden era of American Muscle Cars
Z7889|Z7889|Chrysler Muscle 1961-1972 Standard Statistics Download|Download|2.99||Y|http://OldCarsBookStore.com/chrysler-muscle-1965-1972-standard-statistics|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/120x120/9df78eab33525d08d6e5fb8d27136e95/Z/7/Z7889.jpg|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/200x200/9df78eab33525d08d6e5fb8d27136e95/Z/7/Z7889.jpg|0.00|2009-08-14 00:00:00|631~2423~2427~2441~2445~2595~2599~4509~4613~4615~4617~4635~4667|Old Cars Price Guide Magazine|Old Cars Price Guide Magazine|||||5.0|1|Get under the hood of some of the greatest supercars built during the golden era of American Muscle|Get under the hood of some of the greatest supercars built during the golden era of American Muscle Cars
Z7890|Z7890|Dodge Muscle 1962-1972 Standard Statistics Download|Download|3.99||Y|http://OldCarsBookStore.com/dodge-muscle-1965-1972-standard-statistics|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/120x120/9df78eab33525d08d6e5fb8d27136e95/Z/7/Z7890.jpg|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/200x200/9df78eab33525d08d6e5fb8d27136e95/Z/7/Z7890.jpg|0.00|2009-08-14 00:00:00|631~2493~2595~2601~4509~4613~4615~4617~4635~4667|Old Cars Price Guide Magazine|Old Cars Price Guide Magazine||||||1|Get under the hood of some of the greatest supercars built during the golden era of American Muscle|Get under the hood of some of the greatest supercars built during the golden era of American Muscle Cars
Z7891|Z7891|Ford Muscle 1960-1971 Standard Statistics Download|Download|4.99||Y|http://OldCarsBookStore.com/ford-muscle-1965-1971-standard-statistics|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/120x120/9df78eab33525d08d6e5fb8d27136e95/Z/7/Z7891.jpg|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/200x200/9df78eab33525d08d6e5fb8d27136e95/Z/7/Z7891.jpg|0.00|2009-08-21 00:00:00|631~2423~2431~2441~2445~2595~2599~4509~4613~4615~4617~4635~4667|Old Cars Price Guide Magazine|Old Cars Price Guide Magazine||||||1|Get under the hood of some of the greatest supercars built during the golden era of American Muscle|Get under the hood of some of the greatest supercars built during the golden era of American Muscle Cars
Z7892|Z7892|Mercury Muscle 1964-1971 Standard Statistics Download|Download|2.99||Y|http://OldCarsBookStore.com/mercury-muscle-1965-1971-standard-statistics|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/120x120/9df78eab33525d08d6e5fb8d27136e95/Z/7/Z7892.jpg|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/200x200/9df78eab33525d08d6e5fb8d27136e95/Z/7/Z7892.jpg|0.00|2009-08-21 00:00:00|631~2423~2441~2445~2595~2599~4509~4613~4615~4617~4635~4667|Old Cars Price Guide Magazine|Old Cars Price Guide Magazine||||||1|Get under the hood of some of the greatest supercars built during the golden era of American Muscle|Get under the hood of some of the greatest supercars built during the golden era of American Muscle Cars
Z7896|Z7896|How to Condition Rate Your Cars Online Seminar Download|Download|12.95||Y|http://OldCarsBookStore.com/how-to-condition-rate-your-car|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/120x120/9df78eab33525d08d6e5fb8d27136e95/Z/7/Z7896.jpg|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/200x200/9df78eab33525d08d6e5fb8d27136e95/Z/7/Z7896.jpg|0.00|2009-08-19 00:00:00|631~2423~2445~2595~2599~4591~4593~4605~4613~4615~4635~4665~4667~8348~8615|Ron Kowalke, Angelo VanBogart, Brian Earnest|Old Cars Price Guide Magazine||||||1|<p>Brought to you by the experts at Old Cars Weekly and Old Cars Price Guide, this seminar will be perfect for determining the worth of your car for insurance or resale purposes, comparing vehicles or being prepared if you happen to come across a rare find.</p><p>Learn how to condition rate you car in this 75 minute presentation.</p>|This previously recorded online seminar will help you learn how to condition rate you car. Brought to you by the experts at Old Cars Weekly and Old Cars Price Guide, this seminar will be perfect for determining the worth of your car for insurance or resale purposes, comparing vehicles or being prepared if you happen to come across a rare find.
Z8034|Z8034|Old Cars Weekly's 2008 Compilation CD||29.99||Y|http://OldCarsBookStore.com/old-cars-weekly-compilation-cd|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/120x120/9df78eab33525d08d6e5fb8d27136e95/Z/8/Z8034.jpg|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/200x200/9df78eab33525d08d6e5fb8d27136e95/Z/8/Z8034.jpg|1.50|2009-10-07 00:00:00|631~2423~2445~2471~2595~4509~4591~4593~4597~4605~4611~4615~4617~4629~4667|Old Cars Weekly|Old Cars Weekly||||||1|Old Cars Weekly's 2008 Compilation CD|For more than 38 years, OLD CARS WEEKLY has covered the entire field of collectible automobiles, from classic touring cars and roadsters of the early 1900s to the wild and crazy muscle cars of the 1960s and 1970s.   <br><br>  In Old Cars Weekly's 2008 Compilation: Through The Rearview Mirror, you'll get all 52 2008 issues, plus a bonus State of the Hobby issue in one easy-to-navigate package. More than 2,500 pages packed with all the news, feature stories, weekly departments, how-to advice, questions and answers, reader mail and the always-popular classified ads.  <br><br>  Did you miss an issue from 2008? Can't find a back issue you wanted to keep? We've got every '08 issue right here &mdash; printable, searchable and user-friendly.  <br><br>  Miss a week and you missed a lot!
Z8602|Z8602|Old Cars Guide to Auto Restoration CD Volume 2||12.99||Y|http://OldCarsBookStore.com/old-cars-guide-to-auto-restoration-2|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/120x120/9df78eab33525d08d6e5fb8d27136e95/Z/8/Z8602.jpg|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/200x200/9df78eab33525d08d6e5fb8d27136e95/Z/8/Z8602.jpg|1.03|2010-01-21 00:00:00|631~2423~2445~2453~2471~2595~4497~4591~4593~4597~4605~4615~4629~4639~4667~4669~4673~8332~8348~8615|the editors of Old Cars Weekly|Old Cars Weekly||||||1|<h4>You'll Love This If:</h4><ul><li>You love restoring cars</li><li>You want to learn restoration tips and tricks</li><li>You hate paying someone to do something you CAN do</li></ul>|<h4>You'll Love This If:</h4><ul><li>You love restoring cars</li><li>You want to learn restoration tips and tricks</li><li>You hate paying someone to do something you CAN do</li></ul><p>In this <strong>car restoration guide</strong>, the Editors of Old Cars Weekly share restoration tips and projects to help you restore your car on your own. Learn from repair and restoration experts as they offer you their advice.<br /></p><h4>In This Car Restoration CD You&rsquo;ll Learn:</h4><ul><li>How to fix dings without paint</li><li>How to install a wiring harness and service brakes</li><li>How to handle tools, such as a paint gun</li></ul><p>All files are in PDF format, so they'll work on almost any computer (PC or Macintosh) and can be viewed with Acrobat Reader 8.0 (a free program that can be downloaded <a href=http://www.adobe.com/products/acrobat/readstep2.html>here</a>.)</p>
Z8777|Z8777|Burlington Route Steam: Photos from the Roy Campbell Collection|Paperback|29.95||N|http://OldCarsBookStore.com/burlington-route-steam-photos-roy-campbell-collection|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/120x120/9df78eab33525d08d6e5fb8d27136e95/Z/8/Z8777.jpg|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/200x200/9df78eab33525d08d6e5fb8d27136e95/Z/8/Z8777.jpg|0.00|2008-03-12 00:00:00|631~2451~2595~4499~4547~4615~4625~4639~4725|Thomas E. Burg|Merrill Publishing Associates||||||1|This is one of the most popular products featuring the photographic collection of Roy Campbell, and|This is one of the most popular products featuring the photographic collection of Roy Campbell, and was originally produced in CD format. It contains 141 selected photos providing a broad representative sampling of the locomotive roster of the Burlington Route. Included are unusual photos of shrouded #4001 Aeolus in service, early photos of The Fast Mail in operation, Burlington inspection engines and Zephyrs.
Z8778|Z8778|C&NW Steam Era in Wisconsin: Photos from the Roy Campbell Collection|Paperback|39.95||N|http://OldCarsBookStore.com/cnw-steam-era-in-wisconsin-photos-roy-campbell-collection|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/120x120/9df78eab33525d08d6e5fb8d27136e95/Z/8/Z8778.jpg|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/200x200/9df78eab33525d08d6e5fb8d27136e95/Z/8/Z8778.jpg|0.00|2009-05-15 00:00:00|631~2451~2595~4499~4547~4615~4625~4639~4725|Thomas E. Burg|Merrill Publishing Associates||||||1|The Chicago & North Western (C&NW) Railway system had the most mileage of any railroad in Wisconsin,|The Chicago & North Western (C&NW) Railway system had the most mileage of any railroad in Wisconsin, even surpassing the state's own Milwaukee Road. Selected for this publication are 277 Wisconsin photos of the C&NW from the Roy Campbell collection. Most have never been published. Depicted are steam era scenes of locomotives, depots, freight houses, roundhouses, service facilities, passenger and freight trains, and industries, many of which no longer exist. The contents are organized by logical regions of the state: Southwestern Wisconsin (lines radiating from Madison); Northwestern Wisconsin (the C&NW Omaha subsidiary and predecessors); Northern Wisconsin (particularly lines built by the Milwaukee, Lake Shore & Western); Green Bay and the Fox Valley Lake Michigan shorelines; and Milwaukee.
Z8779|Z8779|Chicago's Steam Suburbans: Photos from the Roy Campbell Collection|Paperback|29.95||N|http://OldCarsBookStore.com/chicagos-steam-suburbans-photos-roy-campbell-collection|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/120x120/9df78eab33525d08d6e5fb8d27136e95/Z/8/Z8779.jpg|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/200x200/9df78eab33525d08d6e5fb8d27136e95/Z/8/Z8779.jpg|0.00|2007-06-15 00:00:00|631~2451~2595~4499~4547~4615~4625~4639~4725|Thomas E. Burg|Merrill Publishing Associates||||||1|Before today's sleek, diesel or electric powered streamlined stainless steel commuter trains operate|Before today's sleek, diesel or electric powered streamlined stainless steel commuter trains operated by Chicago's public entities, the individual railroads operated their own steam powered commuter trains, known as 'suburbans'.&nbsp; The extensive photograph collection of Roy Campbell contains numerous examples of these trains and the specialized steam locomotives used to pull them. This book contains 169 photos selected from this collection, covering operations of the Illinois Central, C&EI, Rock Island, Wabash, Burlington, Wisconsin Central, C&NW and Milwaukee Road. Includes map and bibliography
Z8780|Z8780|Early 20th Century Rock Island Steam: Photos from the Roy Campbell Collection|Paperback|29.95||N|http://OldCarsBookStore.com/early-20th-century-rock-island-steam-photos-roy-campbell-collection|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/120x120/9df78eab33525d08d6e5fb8d27136e95/Z/8/Z8780.jpg|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/200x200/9df78eab33525d08d6e5fb8d27136e95/Z/8/Z8780.jpg|0.00|2009-09-05 00:00:00|631~2451~2595~4499~4547~4615~4639~4725|Thomas E. Burg|Merrill Publishing Associates||||||1|Contains 128 Chicago, Rock Island and Pacific Railroad steam locomotive photographs from the Roy Cam|Contains 128 Chicago, Rock Island and Pacific Railroad steam locomotive photographs from the Roy Campbell collection, most taken before World War I and almost exactly reflecting the composition of the Rock Island roster in 1912, before the arrival of the Rock Island's first Mikado. A section of Rock Island suburban photos from the Chicago area is also included.  This book was originally produced in CD format.
Z8781|Z8781|Green Bay & Western Steam Era: Photos from the Roy Campbell Collection|Paperback|39.95||N|http://OldCarsBookStore.com/green-bay-western-steam-era-photos-roy-campbell-collection|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/120x120/9df78eab33525d08d6e5fb8d27136e95/Z/8/Z8781.jpg|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/200x200/9df78eab33525d08d6e5fb8d27136e95/Z/8/Z8781.jpg|0.00|2006-01-02 00:00:00|631~2451~2595~4499~4547~4615~4639~4725|Thomas E. Burg and Roy Campbell|Merrill Publishing Associates||||||1|Early predecessor roads, tributary lines, and locomotives of the Green Bay & Western and affiliates|Early predecessor roads, tributary lines, and locomotives of the Green Bay & Western and affiliates Kewaunee, Green Bay & Western and Ahnapee & Western are all covered in this book. It contains 169 photos from the extensive Roy Campbell steam locomotive photo collection. Most have never been published.&nbsp;
Z8782|Z8782|Milwaukee Road Steam in the West: Photos from the Roy Campbell Collection|Paperback|29.95||N|http://OldCarsBookStore.com/milwaukee-road-steam-in-the-west-photos-roy-campbell-collection|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/120x120/9df78eab33525d08d6e5fb8d27136e95/Z/8/Z8782.jpg|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/200x200/9df78eab33525d08d6e5fb8d27136e95/Z/8/Z8782.jpg|0.00|2008-04-25 00:00:00|631~2451~2595~4499~4547~4615~4625~4639~4725|Thomas E. Burg|Merrill Publishing Associates||||||1|This book, first published as a CD, contains 121 selected photos from the extensive Roy Campbell col|This book, first published as a CD, contains 121 selected photos from the extensive Roy Campbell collection depicting steam locomotives on Milwaukee Road lines west of the Twin Cities. Most have never been published. Included are steam locomotives operating in locations better known for the Milwaukee's famous electric operations plus extensive coverage of N class mallets and articulateds, and locomotives of absorbed lines.&nbsp;
